id,geometry_type,coordonnees,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,nom_fs,etab_adr,ouverture_jour,annee,etablissement_type,secteur,ministere_tutelle,services_proposes
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_112,Point,"[1.12075325,6.22827099]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive,Cabinet Médical la Main de Dieu,Nsp,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{Services de soins curatifs de l enfant,Services de vaccination de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_113,Point,"[1.10694828,6.17707014]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,Cabinet Médical la Main de Dieu,Nsp,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi,Samedi,Dimanche}",2022,USP 1,Privé,MSHPAUS,"{Services d accouchement,Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_114,Point,"[1.19419962,7.75033436]",Plateaux,Anié,Anié 1,Anié,Anie,Cabinet Médical la Miséricorde,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2003,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre,Services d accouchement}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_115,Point,"[1.27856021,6.16608353]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe/bè-est,Cabinet Medical la Misericordieux,Nsp,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi,Samedi,Dimanche}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_116,Point,"[1.217275,6.26161167]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe nyive,Cabinet Medical la Paix,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,MSHPAUS,{Diagnostic ou traitement du paludisme}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_117,Point,"[1.32829134,6.18410497]",Maritime,Golfe,Golfe 6,Baguida,Baguida,Cabinet Medical la Patience,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,MSHPAUS,"{Service d hygiene et d assainissement,Services d accouchement,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_118,Point,"[1.188836,6.2911079]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe -nyive,Cabinet Médical la Patience,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2021,USP 1,Privé,Nsp,"{Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_119,Point,"[1.11010645,6.1906516]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,Cabinet Médical la Piscine de Bethesda,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2018,USP 1,Privé,MSHPAUS,"{Services d accouchement,Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11a,Point,"[1.26444026,6.16552706]",Maritime,Golfe,Golfe 1,Bè-Est,Bè kpota,Cabinet Médical la Prospérité,Nsp,Nsp,Nsp,USP 1,Privé,Nsp,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11b,Point,"[1.35144283,6.1809232]",Maritime,Golfe,Golfe 6,Baguida,Olibo,Cabinet Medical la Providence,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2012,USP 1,Privé,MSHPAUS,"{Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11c,Point,"[1.22379924,6.24146358]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe _nyive,Cabinet Médical la Victoire,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11d,Point,"[1.44962407,6.38917391]",Maritime,Vo,Vo 4,Akoumapé,Vo/akoumape,Cabinet Medical la Providence,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services de conseil et de depistage du VIH,Services de planification familiale,Services de soins curatifs de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11e,Point,"[1.19800669,6.27435297]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe-nyive,Cabinet Medical la Sante 3,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2017,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de CPC,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11f,Point,"[1.19945949,6.25519707]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe -nyive,Cabinet Médical la Sante,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2011,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de CPC}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_120,Point,"[1.58282281,6.53693664]",Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Bas_mono,Case de Sante Maranatha,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Nsp,Case de Sante Informelle,Privé,Néant,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_121,Point,"[1.16189544,6.94312654]",Plateaux,Haho,Haho 1,Notsé,Haho 1,Centre de Sante Sante Verte,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 1,Privé,MSHPAUS,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_122,Point,"[1.20238704,6.27420537]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoé 4,Cabinet Médical la Santé 2,AKOIN,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2020,CMS,Privé,MSHPAUS,"{Services d accouchement,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_123,Point,"[1.2994794,6.17247212]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe 1/ be/ kagome,Cabinet Medical la Sentinelle,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_124,Point,"[1.1708209,6.25786448]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe nyeve,Cabinet Médical la Tolérance,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Nsp,USP 1,Privé,MSHPAUS,"{Service d urgence,Services d accouchement,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_125,Point,"[1.31349833,6.18215167]",Maritime,Golfe,Golfe 6,Baguida,Golfe,Cabinet Medical la Victoire,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{autre,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_126,Point,"[1.15117352,6.26464972]",Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Agoe-nyive,Cabinet Médical la Volonté de Dieu,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2022,Hopital 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_127,Point,"[1.20092301,6.28511983]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe-nyive,Cabinet Medical Le Bon Samaritain,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2017,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services de CPC}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_128,Point,"[1.32574987,6.1788838]",Maritime,Golfe,Golfe 6,Baguida,Golfe,Cabinet Medical Le Destin,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{Gyneco-obstetrique,Services d accouchement,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_129,Point,"[1.24156167,6.21082167]",Maritime,Golfe,Golfe 1,Bè-Est,Agoe,Cabinet Medical Le Devot,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1997,Hopital 1,Privé,MSHPAUS,"{Service d urgence,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de sante destines aux adolescents}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12a,Point,"[0.89228929,6.56329973]",Maritime,Avé,Avé 1,Tovégan,Ave/tovegan,Cabinet Medical Le Jourdain,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2020,USP 1,ONG,Néant,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de consultations prenatales,Services de laboratoire,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12b,Point,"[1.2095403,6.14324713]",Maritime,Golfe,Golfe 4,Amoutivé,Golfe 4,Cabinet Medical Le Point du Jour,BP 12950,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,Néant,"{Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service de reeducation fonctionnelle,Services de laboratoire,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Soins obstetricaux neonatals d urgence de base,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12c,Point,"[1.23548627,6.31296317]",Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Kladjeme,Cabinet Medical Main de Dieu,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 1,Privé,MSHPAUS,{Diagnostic ou traitement du paludisme}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12d,Point,"[1.15778657,6.27429777]",Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Agoe-nyive 2,Cabinet Medical Le Progres,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12e,Point,"[1.293525,6.175435]",Maritime,Golfe,Golfe 1,Bè-Est,Be,Cabinet Medical Le Refuge,BP 61618,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1998,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de planification familiale,Services de vaccination de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12f,Point,"[0.648,6.91894833]",Plateaux,Kloto,Kloto 1,Agome-Kpalime,Kloto/ kpalime,Cabinet Medical Le Rocher,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2015,USP 1,Privé,MSHPAUS,"{Service de reeducation fonctionnelle,Services de planification familiale,Services de soins curatifs de l enfant,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_130,Point,"[1.22711432,6.14940141]",Maritime,Golfe,Golfe 3,Bè-Ouest,Golfe,Cabinet Medical Le Rosaire,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de laboratoire,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_131,Point,"[1.21311811,6.13567137]",Maritime,Golfe,Golfe 4,Amoutivé,Golfe,Centre Regional de Diagnostic Medical (sante pour tous),Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 1,Privé,Nsp,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_132,Point,"[1.26540377,6.16653038]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe 1,Cabinet Médical Le Salut,S/C BP 60208,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2019,USP 2,Privé,Nsp,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Services de conseil et de depistage du VIH}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_133,Point,"[1.60739418,6.48965281]",Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Bas-mono,Cabinet Medical Le Salut,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2018,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_134,Point,"[1.18405691,6.19814805]",Maritime,Golfe,Golfe 5,Aflao-Gakli,Golfe,Cabinet Medical Orl Lebene,Nsp,"{Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2011,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_135,Point,"[1.19816879,6.25090007]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe-nyive,Cabinet Medical Le Sauveur,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2000,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de CPC,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_136,Point,"[1.19580667,6.18010333]",Maritime,Golfe,Golfe 5,Aflao-Gakli,Golfe,Cabinet Medical Le Sauveur,BP1214,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",1989,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Service de transfusion sanguine,Services de laboratoire,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_137,Point,"[1.15234148,6.21966934]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive,Cabinet Médical Le Sourire,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_138,Point,"[1.24758242,6.1469274]",Maritime,Golfe,Golfe 1,Bè-Est,Be,Cabinet Medical Le Vainqueur,S/C BP 2138,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services de conseil et de depistage du VIH,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_139,Point,"[1.2238299,6.15241918]",Maritime,Golfe,Golfe 3,Bè-Ouest,Golfe,Cabinet Medical Ledji,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Nsp,USP 1,Privé,MSHPAUS,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13a,Point,"[1.2340598,6.13821]",Maritime,Golfe,Golfe 1,Bè-Est,Amoutive                                          ,Centre Medical Catalunya Crt                       ,N/a,N/a,N/a,USP 1,Privé,N/a,N/a
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13b,Point,"[1.14337972,6.20023237]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,Cabinet Medical Les Colombes,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2000,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Service d urgence,Service de transfusion sanguine,Services de conseil et de depistage du VIH,Services de CPC,Services de laboratoire,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13c,Point,"[1.19527462,6.18672084]",Maritime,Golfe,Golfe 5,Aflao-Gakli,Golf 5,Cabinet Medical Les P'Tits Ange,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2019,USP 1,Privé,MSHPAUS,"{Chirurgie generale,Gyneco-obstetrique,Diagnostic ou traitement du paludisme,Service d urgence,Service de transfusion sanguine,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de conseil et de depistage du VIH,Services de planification familiale,Stockage medicaments vaccins produits contraceptifs,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13d,Point,"[1.20565991,6.32375447]",Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Adetikope,Poste de Secours Gracia,Nsp,"{Mercredi,Jeudi,Vendredi,Dimanche}",Nsp,Case de sante,Privé,MSHPAUS,{Service d urgence}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13e,Point,"[1.37808751,6.19110937]",Maritime,Golfe,Golfe 6,Baguida,Golfe6/kpogan,Cabinet Medical Louons l'Eternel,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 1,ONG,Néant,"{Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13f,Point,"[1.16445595,6.22771101]",Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Agoe nyive,Cabinet Medical Lumiere Divine,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2021,USP 1,Privé,MSHPAUS,"{Services d accouchement,Services de consultations prenatales,Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_140,Point,"[1.32075353,6.17253237]",Maritime,Golfe,Golfe 6,Baguida,Golfe,Cabinet Medical Lux Divina,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre,Diagnostic ou demande d examen de crachats,Gyneco-obstetrique,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_141,Point,"[1.22470591,6.25402603]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe -nyive,Cabinet Médical Lwib,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2022,USP 1,Privé,Nsp,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de consultations prenatales,Services de laboratoire,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_142,Point,"[1.26085377,6.24607238]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe,Cabinet Medical Ma Sante,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2021,USP 1,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_143,Point,"[1.26563535,6.15874441]",Maritime,Golfe,Golfe 1,Bè-Est,Be,Cabinet Médical Ma Santé 2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2020,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_144,Point,"[1.1908798,9.55363237]",Kara,Kozah,Kozah 1,Commune De Kara,Cabinet medical ma vie,Cabinet Medical Ma Vie,BP612,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",1998,USP 2,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d imagerie medicale,Services de consultations prenatales,Services de laboratoire}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_145,Point,"[1.1295597,6.22251336]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive,Cabinet Medical Magnificat,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2019,USP 1,ONG,MSHPAUS,"{autre,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_146,Point,"[1.24512142,6.31370231]",Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,N/a,Centre médical ONG AIDS Afrique,N/a,N/a,N/a,Nsp,ONG,N/a,N/a
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_147,Point,"[1.19592861,6.27799168]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe nyive,Cabinet Medical Main de Dieu,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2017,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services de conseil et de depistage du VIH}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_148,Point,"[1.12469053,6.26520668]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe-nyive 2,Cabinet Médical Main de Dieu,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2019,Hopital 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services de soins curatifs de l enfant,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_149,Point,"[1.21136091,6.26419564]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe -nyive,Cabinet Medical Malayica B1,Nsp,"{Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2017,USP 1,Privé,MSHPAUS,"{Services d accouchement,Services de consultations prenatales,Services de CPC,Services de planification familiale,Services de sante destines aux adolescents,Services de soins curatifs de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_14a,Point,"[1.290755,6.17070864]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe 1 be adakpame,Cabinet Medical Meilleurs Sante,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_14b,Point,"[1.19540299,9.56088477]",Kara,Kozah,Kozah 1,Commune De Kara,Kozah,Cabinet Medical Maman,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2018,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services de laboratoire,Services de planification familiale,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_14c,Point,"[1.19817509,6.28247301]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoé niyve,Cabinet Medical Manu Dei,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2021,USP 1,Privé,MSHPAUS,"{Services d accouchement,Services de planification familiale}"
